assemble_ai,assemble_flops,assemble_time,bytes,cell_type,cols,degree,dimension,matmult_flops,matmult_time,matvec_ai,mesh_size,nonzeros,num_processes,problem,rows,type
5.07037385199,40578671089.0,0.399489879608,5735853648.0,simplex,10246401,5,2,624723201.0,0.023956400156,0.119228106424,819200,317484801.0,48,Poisson,10246401,aij
0,0.0,0.000318050384521,342555456,simplex,10246401,5,2,3956503551.0,0.0265187382698,7.22781434927,819200,0,48,Poisson,10246401,matfree
7.08477386629,67779571692.0,0.435404062271,6776667728.0,simplex,9740641,6,2,759376801.0,0.026023966074,0.120424576897,540800,384558721.0,48,Poisson,9740641,aij
0,0.0,0.000363111495972,328375776,simplex,9740641,6,2,4932683924.0,0.0288046419621,9.99781814293,540800,0,48,Poisson,9740641,matfree
9.42788431927,1.39623045221e+11,0.740404844284,10389783248.0,simplex,12257001,7,2,1188369001.0,0.0400105297565,0.121285448117,500000,600313001.0,48,Poisson,12257001,aij
0,0.0,0.000297069549561,414386080,simplex,12257001,7,2,7874886921.0,0.0426049113274,13.1646556819,500000,0,48,Poisson,12257001,matfree
1.98380865979,15410349570.0,0.700387001038,2453514448.0,simplex,8120601,1,3,233563001.0,0.0119928061962,0.11355373813,48000000,120841801.0,48,Poisson,8120601,aij
0,0.0,0.000296831130981,296645696,simplex,8120601,1,3,6971348615.0,0.0674237906933,1.39488658425,48000000,0,48,Poisson,8120601,matfree
3.43534699468,23342735052.0,0.765775918961,4222164048.0,simplex,8120601,2,3,454644201.0,0.0203830301762,0.118748595655,6000000,231382401.0,48,Poisson,8120601,aij
0,0.0,0.000298976898193,321740640,simplex,8120601,2,3,5023390785.0,0.0392612338066,3.66237350681,6000000,0,48,Poisson,8120601,matfree
8.41418812074,1.46291056848e+11,1.75436019897,11682939728.0,simplex,13997521,3,3,1334348881.0,0.0571038484573,0.121224611043,3072000,674173201.0,48,Poisson,13997521,aij
0,0.0,0.00031590461731,572521024,simplex,13997521,3,3,15127928730.0,0.0776111543179,10.5786819794,3072000,0,48,Poisson,13997521,matfree
12.4563419675,3.2373831748e+11,2.40293097496,17632954448.0,simplex,13997521,4,3,2078100721.0,0.0777090907097,0.122540371589,1296000,1046049121.0,48,Poisson,13997521,aij
0,0.0,0.000322818756104,607293184,simplex,13997521,4,3,18902153650.0,0.0994529783726,17.0501640162,1296000,0,48,Poisson,13997521,matfree
60.2295192035,2.54712537892e+12,7.14464902878,28655459248.0,simplex,15813251,5,3,3439572251.0,0.117672121525,0.123307089651,750000,1727692751.0,48,Poisson,15813251,aij
0,0.0,0.000355005264282,718250176,simplex,15813251,5,3,92112982430.0,0.386751610041,85.3924554586,750000,0,48,Poisson,15813251,matfree
